,contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
2349,AAPL270617P00530000,AAPL,2027-06-17,530.00,put,0.00,254.10,252.15,20,256.05,24,0,0,2025-11-24,0.58560,-0.67123,0.00179,-0.01738,1.24684,-6.85548
2350,AAPL271217C00005000,AAPL,2027-12-17,5.00,call,0.00,270.75,268.50,2,273.00,2,0,0,2025-11-24,0.01976,1.0,0.00000,-0.00049,0.00000,0.09522
2352,AAPL271217C00010000,AAPL,2027-12-17,10.00,call,0.00,265.75,263.50,2,268.00,2,0,0,2025-11-24,0.01976,1.0,0.00000,-0.00098,0.00000,0.19043
2354,AAPL271217C00015000,AAPL,2027-12-17,15.00,call,251.55,261.25,259.00,2,263.50,2,0,26,2025-11-24,0.01976,1.0,0.00000,-0.00147,0.00000,0.28565
2356,AAPL271217C00020000,AAPL,2027-12-17,20.00,call,0.00,256.25,254.00,2,258.50,2,0,0,2025-11-24,0.01976,1.0,0.00000,-0.00196,0.00000,0.38086
2358,AAPL271217C00025000,AAPL,2027-12-17,25.00,call,0.00,251.75,249.50,2,254.00,2,0,0,2025-11-24,0.01976,1.0,0.00000,-0.00245,0.00000,0.47608
2360,AAPL271217C00030000,AAPL,2027-12-17,30.00,call,0.00,247.25,245.00,2,249.50,2,0,0,2025-11-24,0.01976,1.0,0.00000,-0.00294,0.00000,0.57129
2362,AAPL271217C00035000,AAPL,2027-12-17,35.00,call,0.00,242.50,240.00,2,245.00,2,0,0,2025-11-24,0.01976,1.0,0.00000,-0.00343,0.00000,0.66651
2364,AAPL271217C00040000,AAPL,2027-12-17,40.00,call,0.00,237.75,235.50,2,240.00,2,0,0,2025-11-24,0.01976,1.0,0.00000,-0.00392,0.00000,0.76173
2366,AAPL271217C00045000,AAPL,2027-12-17,45.00,call,0.00,233.25,231.00,2,235.50,2,0,0,2025-11-24,0.01976,1.0,0.00000,-0.00442,0.00000,0.85694
2368,AAPL271217C00050000,AAPL,2027-12-17,50.00,call,228.00,228.75,226.50,2,231.00,2,1,1497,2025-11-24,0.01976,1.0,0.00000,-0.00491,0.00000,0.95216
2370,AAPL271217C00055000,AAPL,2027-12-17,55.00,call,216.40,224.25,222.00,1,226.50,2,0,420,2025-11-24,0.01976,1.0,0.00000,-0.00540,0.00000,1.04737
2372,AAPL271217C00060000,AAPL,2027-12-17,60.00,call,217.90,219.50,217.00,2,222.00,2,0,362,2025-11-24,0.01976,1.0,0.00000,-0.00589,0.00000,1.14259
2374,AAPL271217C00065000,AAPL,2027-12-17,65.00,call,214.50,214.75,212.50,3,217.00,1,0,155,2025-11-24,0.01976,1.0,0.00000,-0.00638,0.00000,1.23781
2376,AAPL271217C00070000,AAPL,2027-12-17,70.00,call,210.00,210.25,208.00,2,212.50,2,0,225,2025-11-24,0.01976,1.0,0.00000,-0.00687,0.00000,1.33302
2378,AAPL271217C00075000,AAPL,2027-12-17,75.00,call,197.36,205.75,203.50,2,208.00,2,0,128,2025-11-24,0.01976,1.0,0.00000,-0.00736,0.00000,1.42824
2380,AAPL271217C00080000,AAPL,2027-12-17,80.00,call,196.00,201.25,199.00,2,203.50,2,0,201,2025-11-24,0.01976,1.0,0.00000,-0.00785,0.00000,1.52345
2382,AAPL271217C00085000,AAPL,2027-12-17,85.00,call,166.75,196.75,194.50,2,199.00,2,0,286,2025-11-24,0.01976,1.0,0.00000,-0.00834,0.00000,1.61867
2384,AAPL271217C00090000,AAPL,2027-12-17,90.00,call,188.30,192.25,190.00,2,194.50,11,0,118,2025-11-24,0.01976,1.0,0.00000,-0.00883,0.00000,1.71388
2386,AAPL271217C00095000,AAPL,2027-12-17,95.00,call,139.75,187.75,185.50,2,190.00,12,0,70,2025-11-24,0.01976,1.0,0.00000,-0.00932,0.00000,1.80910
2388,AAPL271217C00100000,AAPL,2027-12-17,100.00,call,176.25,183.00,181.00,2,185.00,1,0,395,2025-11-24,0.01976,1.0,0.00000,-0.00981,0.00000,1.90432
2390,AAPL271217C00105000,AAPL,2027-12-17,105.00,call,160.50,178.75,176.50,2,181.00,11,0,62,2025-11-24,0.01976,1.0,0.00000,-0.01030,0.00000,1.99953
2392,AAPL271217C00110000,AAPL,2027-12-17,110.00,call,154.85,174.75,172.50,1,177.00,12,0,175,2025-11-24,0.31243,0.9929,0.00016,-0.01217,0.07822,2.04746
2394,AAPL271217C00115000,AAPL,2027-12-17,115.00,call,167.26,170.25,168.00,8,172.50,16,1,390,2025-11-24,0.31243,0.99069,0.00020,-0.01302,0.09924,2.12768
2396,AAPL271217C00120000,AAPL,2027-12-17,120.00,call,164.53,165.75,163.50,8,168.00,16,0,296,2025-11-24,0.31243,0.98803,0.00025,-0.01392,0.12349,2.20476
2398,AAPL271217C00125000,AAPL,2027-12-17,125.00,call,152.77,161.25,159.00,4,163.50,16,0,443,2025-11-24,0.31243,0.98489,0.00031,-0.01487,0.15103,2.27838
2400,AAPL271217C00130000,AAPL,2027-12-17,130.00,call,155.50,157.00,155.00,8,159.00,18,0,367,2025-11-24,0.31243,0.98123,0.00037,-0.01587,0.18183,2.34826
2402,AAPL271217C00135000,AAPL,2027-12-17,135.00,call,148.75,152.75,150.50,8,155.00,16,0,133,2025-11-24,0.31243,0.97702,0.00044,-0.01692,0.21582,2.41416
2404,AAPL271217C00140000,AAPL,2027-12-17,140.00,call,141.50,148.25,146.00,9,150.50,16,0,510,2025-11-24,0.31243,0.97223,0.00052,-0.01800,0.25288,2.47585
2406,AAPL271217C00145000,AAPL,2027-12-17,145.00,call,139.55,144.25,142.00,8,146.50,16,0,587,2025-11-24,0.31243,0.96685,0.00060,-0.01913,0.29282,2.53314
2408,AAPL271217C00150000,AAPL,2027-12-17,150.00,call,135.40,139.75,137.50,10,142.00,14,0,795,2025-11-24,0.31243,0.96087,0.00068,-0.02028,0.33544,2.58587
2410,AAPL271217C00155000,AAPL,2027-12-17,155.00,call,130.90,136.00,134.00,7,138.00,16,0,171,2025-11-24,0.31243,0.95428,0.00078,-0.02147,0.38048,2.63392
2412,AAPL271217C00160000,AAPL,2027-12-17,160.00,call,127.00,131.75,129.50,8,134.00,16,0,354,2025-11-24,0.31243,0.94707,0.00087,-0.02267,0.42767,2.67721
2414,AAPL271217C00165000,AAPL,2027-12-17,165.00,call,123.50,127.40,126.40,4,128.40,14,0,365,2025-11-24,0.31243,0.93925,0.00097,-0.02388,0.47670,2.71568
2416,AAPL271217C00170000,AAPL,2027-12-17,170.00,call,121.00,123.32,122.35,4,124.30,14,0,738,2025-11-24,0.31243,0.93083,0.00107,-0.02510,0.52726,2.74932
2418,AAPL271217C00175000,AAPL,2027-12-17,175.00,call,114.66,119.40,118.40,4,120.40,5,0,437,2025-11-24,0.31243,0.92182,0.00118,-0.02633,0.57902,2.77815
2420,AAPL271217C00180000,AAPL,2027-12-17,180.00,call,116.32,115.53,114.65,30,116.40,40,7,944,2025-11-24,0.31243,0.91223,0.00129,-0.02754,0.63166,2.80219
2422,AAPL271217C00185000,AAPL,2027-12-17,185.00,call,109.60,111.50,110.60,10,112.40,15,1,2702,2025-11-24,0.31243,0.90209,0.00140,-0.02875,0.68484,2.82153
2424,AAPL271217C00190000,AAPL,2027-12-17,190.00,call,103.80,107.78,106.80,10,108.75,15,0,1131,2025-11-24,0.31243,0.89142,0.00150,-0.02993,0.73826,2.83626
2426,AAPL271217C00195000,AAPL,2027-12-17,195.00,call,99.55,104.03,103.05,4,105.00,5,0,594,2025-11-24,0.29292,0.88983,0.00162,-0.02962,0.74601,2.93199
2428,AAPL271217C00200000,AAPL,2027-12-17,200.00,call,100.60,100.35,99.45,11,101.25,16,10,4558,2025-11-24,0.29292,0.87809,0.00174,-0.03074,0.80166,2.93945
2430,AAPL271217C00205000,AAPL,2027-12-17,205.00,call,94.65,96.75,95.85,4,97.65,8,0,1152,2025-11-24,0.29292,0.86581,0.00186,-0.03183,0.85693,2.94217
2432,AAPL271217C00210000,AAPL,2027-12-17,210.00,call,94.20,93.17,92.30,30,94.05,40,4,1159,2025-11-24,0.29292,0.85303,0.00198,-0.03288,0.91152,2.94032
2434,AAPL271217C00215000,AAPL,2027-12-17,215.00,call,89.28,89.57,88.60,12,90.55,22,1,1181,2025-11-24,0.29292,0.83979,0.00210,-0.03389,0.96511,2.93407
2436,AAPL271217C00220000,AAPL,2027-12-17,220.00,call,86.25,86.15,85.20,24,87.10,35,14,1562,2025-11-24,0.29292,0.82612,0.00221,-0.03485,1.01744,2.92361
2438,AAPL271217C00225000,AAPL,2027-12-17,225.00,call,82.95,82.50,81.80,10,83.20,14,1,2327,2025-11-24,0.29292,0.81206,0.00232,-0.03577,1.06824,2.90915
2440,AAPL271217C00230000,AAPL,2027-12-17,230.00,call,79.92,79.45,78.50,10,80.40,14,5,1806,2025-11-24,0.29292,0.79766,0.00243,-0.03663,1.11729,2.89089
2442,AAPL271217C00235000,AAPL,2027-12-17,235.00,call,76.85,76.22,75.30,10,77.15,14,9,595,2025-11-24,0.29292,0.78294,0.00253,-0.03743,1.16439,2.86907
2444,AAPL271217C00240000,AAPL,2027-12-17,240.00,call,73.92,73.12,72.30,14,73.95,21,10,714,2025-11-24,0.29292,0.76795,0.00263,-0.03818,1.20935,2.84390
2446,AAPL271217C00245000,AAPL,2027-12-17,245.00,call,70.71,69.97,69.05,4,70.90,14,2,732,2025-11-24,0.27341,0.75892,0.00288,-0.03737,1.23503,2.90092
2448,AAPL271217C00250000,AAPL,2027-12-17,250.00,call,67.10,67.00,66.25,4,67.75,14,9,5202,2025-11-24,0.27341,0.7426,0.00298,-0.03799,1.27881,2.86629
2450,AAPL271217C00255000,AAPL,2027-12-17,255.00,call,61.40,64.05,63.20,10,64.90,13,0,593,2025-11-24,0.27341,0.72607,0.00307,-0.03854,1.31984,2.82857
2452,AAPL271217C00260000,AAPL,2027-12-17,260.00,call,60.35,61.33,60.75,4,61.90,14,7,2802,2025-11-24,0.27341,0.70936,0.00316,-0.03902,1.35798,2.78800
2454,AAPL271217C00265000,AAPL,2027-12-17,265.00,call,56.23,58.40,57.70,4,59.10,5,0,866,2025-11-24,0.27341,0.69252,0.00324,-0.03944,1.39316,2.74485
2456,AAPL271217C00270000,AAPL,2027-12-17,270.00,call,56.45,55.75,55.00,30,56.50,30,6,2931,2025-11-24,0.27341,0.67559,0.00332,-0.03978,1.42531,2.69938
2458,AAPL271217C00275000,AAPL,2027-12-17,275.00,call,53.67,53.05,52.40,30,53.70,30,31,573,2025-11-24,0.27341,0.65862,0.00339,-0.04007,1.45437,2.65183
2460,AAPL271217C00280000,AAPL,2027-12-17,280.00,call,50.90,50.67,50.15,2,51.20,2,10,2032,2025-11-24,0.27341,0.64162,0.00345,-0.04028,1.48034,2.60245
2462,AAPL271217C00285000,AAPL,2027-12-17,285.00,call,48.75,48.15,47.50,4,48.80,4,6,636,2025-11-24,0.27341,0.62466,0.00350,-0.04044,1.50322,2.55148
2464,AAPL271217C00290000,AAPL,2027-12-17,290.00,call,45.95,45.75,45.50,4,46.00,3,10,2008,2025-11-24,0.27341,0.60774,0.00355,-0.04053,1.52303,2.49914
2466,AAPL271217C00295000,AAPL,2027-12-17,295.00,call,41.63,43.42,43.15,8,43.70,8,0,282,2025-11-24,0.27341,0.59092,0.00359,-0.04056,1.53981,2.44564
2468,AAPL271217C00300000,AAPL,2027-12-17,300.00,call,41.60,41.27,41.05,13,41.50,12,26,5659,2025-11-24,0.27341,0.57422,0.00362,-0.04053,1.55361,2.39120
2470,AAPL271217C00305000,AAPL,2027-12-17,305.00,call,37.15,39.17,38.90,11,39.45,17,0,737,2025-11-24,0.27341,0.55765,0.00364,-0.04044,1.56451,2.33600
2472,AAPL271217C00310000,AAPL,2027-12-17,310.00,call,37.85,37.15,36.90,37,37.40,28,1,633,2025-11-24,0.25390,0.53287,0.00395,-0.03839,1.57568,2.29580
2474,AAPL271217C00315000,AAPL,2027-12-17,315.00,call,34.08,35.25,35.00,9,35.50,6,0,1064,2025-11-24,0.25390,0.5154,0.00396,-0.03814,1.57987,2.23258
2483,AAPL271217P00335000,AAPL,2027-12-17,335.00,put,0.00,69.72,69.30,4,70.15,8,0,11,2025-11-24,0.31243,-0.51181,0.00322,-0.01031,1.58035,-4.36229
2485,AAPL271217P00340000,AAPL,2027-12-17,340.00,put,0.00,73.15,72.85,7,73.45,1,0,2,2025-11-24,0.31243,-0.52497,0.00322,-0.00953,1.57795,-4.50284
2487,AAPL271217P00345000,AAPL,2027-12-17,345.00,put,76.52,76.90,76.50,4,77.30,4,2,2,2025-11-24,0.31243,-0.5379,0.00321,-0.00873,1.57390,-4.64324
2489,AAPL271217P00350000,AAPL,2027-12-17,350.00,put,0.00,80.67,79.80,3,81.55,4,0,69,2025-11-24,0.31243,-0.55062,0.00320,-0.00789,1.56830,-4.78342
2491,AAPL271217P00355000,AAPL,2027-12-17,355.00,put,0.00,84.62,83.70,3,85.55,5,0,43,2025-11-24,0.31243,-0.5631,0.00318,-0.00702,1.56123,-4.92331
2493,AAPL271217P00360000,AAPL,2027-12-17,360.00,put,0.00,88.55,87.65,3,89.45,5,0,14,2025-11-24,0.33194,-0.56026,0.00300,-0.00848,1.56298,-5.03970
2495,AAPL271217P00365000,AAPL,2027-12-17,365.00,put,0.00,92.70,91.75,3,93.65,4,0,25,2025-11-24,0.33194,-0.57164,0.00298,-0.00762,1.55548,-5.17494
2497,AAPL271217P00370000,AAPL,2027-12-17,370.00,put,0.00,96.88,95.90,4,97.85,4,0,20,2025-11-24,0.33194,-0.58281,0.00297,-0.00673,1.54686,-5.30985
2499,AAPL271217P00375000,AAPL,2027-12-17,375.00,put,0.00,101.18,100.20,4,102.15,4,0,9,2025-11-24,0.33194,-0.59377,0.00295,-0.00583,1.53717,-5.44439
2501,AAPL271217P00380000,AAPL,2027-12-17,380.00,put,0.00,105.68,104.65,5,106.70,5,0,52,2025-11-24,0.35146,-0.58826,0.00279,-0.00740,1.54220,-5.54780
2503,AAPL271217P00385000,AAPL,2027-12-17,385.00,put,0.00,110.18,109.20,4,111.15,4,0,24,2025-11-24,0.35146,-0.5983,0.00278,-0.00651,1.53280,-5.67836
2505,AAPL271217P00390000,AAPL,2027-12-17,390.00,put,0.00,114.82,113.85,4,115.80,4,0,0,2025-11-24,0.35146,-0.60816,0.00276,-0.00560,1.52258,-5.80856
2507,AAPL271217P00395000,AAPL,2027-12-17,395.00,put,0.00,119.25,117.00,2,121.50,2,0,0,2025-11-24,0.37097,-0.6013,0.00263,-0.00725,1.52980,-5.90555
2509,AAPL271217P00400000,AAPL,2027-12-17,400.00,put,0.00,124.28,122.05,1,126.50,2,0,0,2025-11-24,0.37097,-0.61038,0.00261,-0.00636,1.52014,-6.03234
2511,AAPL271217P00405000,AAPL,2027-12-17,405.00,put,0.00,129.25,127.00,2,131.50,2,0,0,2025-11-24,0.39048,-0.603,0.00249,-0.00805,1.52805,-6.12722
2513,AAPL271217P00410000,AAPL,2027-12-17,410.00,put,0.00,134.25,132.00,2,136.50,2,0,0,2025-11-24,0.39048,-0.61141,0.00248,-0.00717,1.51898,-6.25104
2515,AAPL271217P00415000,AAPL,2027-12-17,415.00,put,0.00,139.25,137.00,2,141.50,2,0,0,2025-11-24,0.39048,-0.61967,0.00246,-0.00629,1.50937,-6.37456
2517,AAPL271217P00420000,AAPL,2027-12-17,420.00,put,0.00,144.25,142.00,2,146.50,2,0,0,2025-11-24,0.40999,-0.61145,0.00236,-0.00804,1.51894,-6.46560
2519,AAPL271217P00425000,AAPL,2027-12-17,425.00,put,0.00,149.25,147.00,2,151.50,2,0,0,2025-11-24,0.40999,-0.61913,0.00234,-0.00717,1.51002,-6.58655
2521,AAPL271217P00430000,AAPL,2027-12-17,430.00,put,0.00,154.25,152.00,2,156.50,2,0,0,2025-11-24,0.42950,-0.61064,0.00225,-0.00894,1.51984,-6.67678
2523,AAPL271217P00435000,AAPL,2027-12-17,435.00,put,0.00,159.25,157.00,2,161.50,2,0,0,2025-11-24,0.42950,-0.61781,0.00224,-0.00809,1.51160,-6.79545
2525,AAPL271217P00440000,AAPL,2027-12-17,440.00,put,0.00,164.25,162.00,2,166.50,2,0,0,2025-11-24,0.44901,-0.60912,0.00216,-0.00989,1.52153,-6.88519
2527,AAPL271217P00450000,AAPL,2027-12-17,450.00,put,0.00,174.25,172.00,2,176.50,2,0,0,2025-11-24,0.44901,-0.62243,0.00214,-0.00822,1.50600,-7.11830
2529,AAPL271217P00460000,AAPL,2027-12-17,460.00,put,0.00,184.25,182.00,2,186.50,2,0,0,2025-11-24,0.46853,-0.61947,0.00205,-0.00924,1.50961,-7.32084
2531,AAPL271217P00470000,AAPL,2027-12-17,470.00,put,0.00,194.25,192.00,2,196.50,2,0,0,2025-11-24,0.48804,-0.61606,0.00197,-0.01029,1.51366,-7.52187
2533,AAPL271217P00480000,AAPL,2027-12-17,480.00,put,0.00,204.25,202.00,2,206.50,2,0,0,2025-11-24,0.50755,-0.61225,0.00190,-0.01137,1.51804,-7.72167
2535,AAPL271217P00490000,AAPL,2027-12-17,490.00,put,0.00,214.25,212.00,2,216.50,2,0,0,2025-11-24,0.50755,-0.62304,0.00189,-0.00979,1.50524,-7.94459
2537,AAPL271217P00500000,AAPL,2027-12-17,500.00,put,0.00,224.25,222.00,2,226.50,2,0,0,2025-11-24,0.52706,-0.61831,0.00183,-0.01093,1.51100,-8.14087
2539,AAPL271217P00510000,AAPL,2027-12-17,510.00,put,0.00,234.25,232.00,2,236.50,2,0,0,2025-11-24,0.54657,-0.61333,0.00177,-0.01209,1.51681,-8.33658
2541,AAPL271217P00520000,AAPL,2027-12-17,520.00,put,0.00,244.25,242.00,2,246.50,2,0,0,2025-11-24,0.54657,-0.62276,0.00175,-0.01056,1.50559,-8.55426
2543,AAPL271217P00530000,AAPL,2027-12-17,530.00,put,0.00,254.25,252.00,2,256.50,2,0,0,2025-11-24,0.56608,-0.61709,0.00170,-0.01178,1.51245,-8.74749
2544,AAPL280121C00005000,AAPL,2028-01-21,5.00,call,270.52,270.75,268.50,2,273.00,2,0,21,2025-11-24,0.01976,1.0,0.00000,-0.00049,0.00000,0.09927
2546,AAPL280121C00010000,AAPL,2028-01-21,10.00,call,265.00,265.75,263.50,2,268.00,2,0,20,2025-11-24,0.01976,1.0,0.00000,-0.00098,0.00000,0.19854
2548,AAPL280121C00015000,AAPL,2028-01-21,15.00,call,261.05,261.25,259.00,2,263.50,2,0,45,2025-11-24,0.01976,1.0,0.00000,-0.00147,0.00000,0.29781
2550,AAPL280121C00020000,AAPL,2028-01-21,20.00,call,255.78,256.50,254.00,2,259.00,2,1,0,2025-11-24,0.01976,1.0,0.00000,-0.00196,0.00000,0.39709
2552,AAPL280121C00025000,AAPL,2028-01-21,25.00,call,247.40,251.75,249.50,2,254.00,2,0,2,2025-11-24,0.01976,1.0,0.00000,-0.00244,0.00000,0.49636
2554,AAPL280121C00030000,AAPL,2028-01-21,30.00,call,0.00,247.25,245.00,2,249.50,2,0,0,2025-11-24,0.01976,1.0,0.00000,-0.00293,0.00000,0.59563
2556,AAPL280121C00035000,AAPL,2028-01-21,35.00,call,0.00,242.75,240.50,2,245.00,2,0,0,2025-11-24,0.01976,1.0,0.00000,-0.00342,0.00000,0.69490
2558,AAPL280121C00040000,AAPL,2028-01-21,40.00,call,229.85,238.25,236.00,1,240.50,2,0,2,2025-11-24,0.01976,1.0,0.00000,-0.00391,0.00000,0.79417
2560,AAPL280121C00045000,AAPL,2028-01-21,45.00,call,224.43,233.50,231.00,2,236.00,2,0,5,2025-11-24,0.01976,1.0,0.00000,-0.00440,0.00000,0.89344
2562,AAPL280121C00050000,AAPL,2028-01-21,50.00,call,230.72,228.75,226.50,2,231.00,2,1,44,2025-11-24,0.01976,1.0,0.00000,-0.00489,0.00000,0.99271
2564,AAPL280121C00060000,AAPL,2028-01-21,60.00,call,214.33,219.75,217.50,2,222.00,2,0,4,2025-11-24,0.01976,1.0,0.00000,-0.00587,0.00000,1.19126
2566,AAPL280121C00070000,AAPL,2028-01-21,70.00,call,204.00,210.75,208.50,2,213.00,2,0,4,2025-11-24,0.01976,1.0,0.00000,-0.00684,0.00000,1.38980
2568,AAPL280121C00080000,AAPL,2028-01-21,80.00,call,201.11,201.75,199.50,2,204.00,32,0,117,2025-11-24,0.01976,1.0,0.00000,-0.00782,0.00000,1.58834
2570,AAPL280121C00090000,AAPL,2028-01-21,90.00,call,192.99,192.75,190.50,2,195.00,32,0,96,2025-11-24,0.01976,1.0,0.00000,-0.00880,0.00000,1.78689
2572,AAPL280121C00100000,AAPL,2028-01-21,100.00,call,183.70,183.75,181.50,6,186.00,20,0,26,2025-11-24,0.01976,1.0,0.00000,-0.00978,0.00000,1.98543
2574,AAPL280121C00110000,AAPL,2028-01-21,110.00,call,171.26,175.25,173.00,6,177.50,32,1,32,2025-11-24,0.33194,0.98931,0.00021,-0.01279,0.11454,2.10779
2576,AAPL280121C00120000,AAPL,2028-01-21,120.00,call,158.97,166.35,164.20,7,168.50,35,0,44,2025-11-24,0.31243,0.98698,0.00026,-0.01397,0.13586,2.29045
2578,AAPL280121C00130000,AAPL,2028-01-21,130.00,call,156.02,157.75,155.50,4,160.00,36,0,58,2025-11-24,0.33194,0.97492,0.00044,-0.01681,0.23757,2.39868
2580,AAPL280121C00135000,AAPL,2028-01-21,135.00,call,149.46,153.25,151.00,4,155.50,35,0,9,2025-11-24,0.31243,0.97553,0.00045,-0.01695,0.23270,2.50475
2582,AAPL280121C00140000,AAPL,2028-01-21,140.00,call,146.50,149.25,147.00,4,151.50,35,0,48,2025-11-24,0.33194,0.96459,0.00058,-0.01907,0.31624,2.51945
2584,AAPL280121C00145000,AAPL,2028-01-21,145.00,call,141.31,144.75,142.50,8,147.00,36,0,7,2025-11-24,0.31243,0.96512,0.00061,-0.01912,0.31236,2.62611
2586,AAPL280121C00150000,AAPL,2028-01-21,150.00,call,141.25,140.75,138.50,8,143.00,35,4,62,2025-11-24,0.31243,0.95904,0.00069,-0.02026,0.35615,2.67983
2588,AAPL280121C00155000,AAPL,2028-01-21,155.00,call,134.90,136.50,134.50,8,138.50,34,0,75,2025-11-24,0.31243,0.95236,0.00078,-0.02141,0.40225,2.72875
2590,AAPL280121C00160000,AAPL,2028-01-21,160.00,call,132.51,132.50,130.50,7,134.50,34,2,752,2025-11-24,0.31243,0.9451,0.00088,-0.02258,0.45036,2.77280
2592,AAPL280121C00165000,AAPL,2028-01-21,165.00,call,127.34,128.18,127.15,4,129.20,4,7,18,2025-11-24,0.31243,0.93724,0.00097,-0.02376,0.50019,2.81195
2594,AAPL280121C00170000,AAPL,2028-01-21,170.00,call,123.42,124.18,123.15,27,125.20,30,8,109,2025-11-24,0.31243,0.92881,0.00107,-0.02495,0.55142,2.84619
2596,AAPL280121C00175000,AAPL,2028-01-21,175.00,call,121.44,120.33,119.40,30,121.25,33,16,53,2025-11-24,0.31243,0.91982,0.00118,-0.02613,0.60374,2.87556
2598,AAPL280121C00180000,AAPL,2028-01-21,180.00,call,117.22,116.40,115.50,4,117.30,34,4,193,2025-11-24,0.31243,0.91028,0.00128,-0.02730,0.65682,2.90011
2600,AAPL280121C00185000,AAPL,2028-01-21,185.00,call,105.74,112.53,111.50,10,113.55,4,0,449,2025-11-24,0.31243,0.90022,0.00138,-0.02846,0.71035,2.91992
2602,AAPL280121C00190000,AAPL,2028-01-21,190.00,call,108.15,108.72,107.70,5,109.75,4,0,112,2025-11-24,0.29292,0.89914,0.00149,-0.02819,0.71595,3.02276
2604,AAPL280121C00195000,AAPL,2028-01-21,195.00,call,100.50,105.08,104.15,7,106.00,5,0,61,2025-11-24,0.29292,0.88807,0.00160,-0.02929,0.77189,3.03550
2606,AAPL280121C00200000,AAPL,2028-01-21,200.00,call,102.35,101.30,100.30,14,102.30,36,52,817,2025-11-24,0.29292,0.87646,0.00172,-0.03037,0.82771,3.04334
2608,AAPL280121C00210000,AAPL,2028-01-21,210.00,call,94.74,94.25,93.35,27,95.15,27,5,138,2025-11-24,0.29292,0.85179,0.00195,-0.03242,0.93772,3.04494
2610,AAPL280121C00220000,AAPL,2028-01-21,220.00,call,87.70,87.30,86.40,16,88.20,18,23,552,2025-11-24,0.29292,0.82538,0.00217,-0.03431,1.04364,3.02895
2612,AAPL280121C00230000,AAPL,2028-01-21,230.00,call,81.10,80.67,79.80,16,81.55,14,4,301,2025-11-24,0.29292,0.79751,0.00238,-0.03601,1.14345,2.99696
2614,AAPL280121C00240000,AAPL,2028-01-21,240.00,call,74.20,74.15,73.85,7,74.45,2,72,618,2025-11-24,0.27341,0.77534,0.00270,-0.03606,1.21484,3.04316
2616,AAPL280121C00250000,AAPL,2028-01-21,250.00,call,69.00,68.10,67.80,14,68.40,18,11,1591,2025-11-24,0.27341,0.74375,0.00290,-0.03731,1.30516,2.97790
2618,AAPL280121C00260000,AAPL,2028-01-21,260.00,call,62.33,62.40,62.10,18,62.70,51,22,1414,2025-11-24,0.27341,0.71134,0.00308,-0.03830,1.38473,2.90019
2620,AAPL280121C00270000,AAPL,2028-01-21,270.00,call,57.90,57.02,56.75,53,57.30,65,31,1905,2025-11-24,0.27341,0.67845,0.00323,-0.03905,1.45274,2.81207
2622,AAPL280121C00280000,AAPL,2028-01-21,280.00,call,52.68,51.97,51.80,1,52.15,51,55,1853,2025-11-24,0.27341,0.64537,0.00336,-0.03955,1.50878,2.71555
2624,AAPL280121C00290000,AAPL,2028-01-21,290.00,call,47.31,47.10,46.80,4,47.40,4,38,1032,2025-11-24,0.27341,0.61236,0.00346,-0.03980,1.55279,2.61247
2626,AAPL280121C00300000,AAPL,2028-01-21,300.00,call,42.71,42.67,42.40,34,42.95,63,500,3410,2025-11-24,0.27341,0.57969,0.00353,-0.03983,1.58500,2.50459
2628,AAPL280121C00310000,AAPL,2028-01-21,310.00,call,38.82,38.52,38.25,22,38.80,31,9,506,2025-11-24,0.25390,0.53938,0.00386,-0.03781,1.60948,2.41255
2630,AAPL280121C00320000,AAPL,2028-01-21,320.00,call,35.00,34.75,34.50,8,35.00,48,57,873,2025-11-24,0.25390,0.5055,0.00388,-0.03731,1.61722,2.28527
2635,AAPL280121P00340000,AAPL,2028-01-21,340.00,put,0.00,73.72,73.30,1,74.15,2,0,15,2025-11-24,0.31243,-0.51711,0.00315,-0.00903,1.61588,-4.67238
2637,AAPL280121P00350000,AAPL,2028-01-21,350.00,put,81.74,81.10,80.65,16,81.55,2,2,121,2025-11-24,0.31243,-0.54223,0.00313,-0.00745,1.60830,-4.96162
2639,AAPL280121P00360000,AAPL,2028-01-21,360.00,put,88.23,88.88,88.40,4,89.35,3,10,9,2025-11-24,0.33194,-0.55162,0.00294,-0.00803,1.60381,-5.22874
2641,AAPL280121P00370000,AAPL,2028-01-21,370.00,put,0.00,97.10,96.60,5,97.60,6,0,29,2025-11-24,0.33194,-0.57375,0.00291,-0.00636,1.58965,-5.50764
2643,AAPL280121P00380000,AAPL,2028-01-21,380.00,put,0.00,105.72,105.25,4,106.20,4,0,17,2025-11-24,0.35146,-0.57902,0.00274,-0.00702,1.58554,-5.75608
2645,AAPL280121P00390000,AAPL,2028-01-21,390.00,put,0.00,114.83,114.40,7,115.25,2,0,0,2025-11-24,0.35146,-0.59858,0.00271,-0.00529,1.56774,-6.02563
2647,AAPL280121P00400000,AAPL,2028-01-21,400.00,put,0.00,124.55,124.15,3,124.95,3,0,0,2025-11-24,0.37097,-0.60067,0.00257,-0.00603,1.56560,-6.25957
2649,AAPL280121P00410000,AAPL,2028-01-21,410.00,put,0.00,134.25,132.00,2,136.50,2,0,0,2025-11-24,0.39048,-0.60157,0.00244,-0.00682,1.56466,-6.48826
